,t,v,throttle,brake
2193,21.93,13.31611442565918,0.826,0.0
2194,21.94,13.316637992858887,0.826,0.0
2195,21.95,13.317158699035645,0.826,0.0
2196,21.96,13.317679405212402,0.826,0.0
2197,21.97,13.318198204040527,0.826,0.0
2198,21.98,13.31871509552002,0.826,0.0
2199,21.99,13.319231986999512,0.826,0.0
2200,22.0,13.319746971130373,0.8199999999999991,0.0
2201,22.01,13.320261001586914,0.8140000000000002,0.0
2202,22.02,13.320772171020508,0.8079999999999993,0.0
2203,22.03,13.321250915527346,0.8020000000000005,0.0
2204,22.04,13.321664810180664,0.7959999999999995,0.0
2205,22.05,13.32198429107666,0.7900000000000007,0.0
2206,22.06,13.322179794311525,0.7839999999999998,0.0
2207,22.07,13.322222709655762,0.778000000000001,0.0
2208,22.08,13.322086334228516,0.772,0.0
2209,22.09,13.321742057800293,0.7659999999999991,0.0
2210,22.1,13.321163177490234,0.7600000000000003,0.0
2211,22.11,13.320326805114744,0.7539999999999993,0.0
2212,22.12,13.319207191467285,0.7480000000000006,0.0
2213,22.13,13.31778049468994,0.7419999999999997,0.0
2214,22.14,13.31602382659912,0.7360000000000008,0.0
2215,22.15,13.313912391662598,0.7299999999999999,0.0
2216,22.16,13.311427116394045,0.723999999999999,0.0
2217,22.17,13.308547973632812,0.7180000000000001,0.0
2218,22.18,13.305259704589846,0.7119999999999992,0.0
2219,22.19,13.301541328430176,0.7060000000000004,0.0
2220,22.2,13.297374725341795,0.6999999999999995,0.0
2221,22.21,13.29274845123291,0.6940000000000006,0.0
2222,22.22,13.287642478942873,0.6879999999999997,0.0
2223,22.23,13.282045364379885,0.6820000000000009,0.0
2224,22.24,13.275940895080565,0.6759999999999999,0.0
2225,22.25,13.269315719604492,0.669999999999999,0.0
2226,22.26,13.262157440185547,0.6640000000000003,0.0
2227,22.27,13.254456520080565,0.6579999999999993,0.0
2228,22.28,13.246198654174805,0.6520000000000005,0.0
2229,22.29,13.237370491027832,0.6459999999999996,0.0
2230,22.3,13.22796630859375,0.6400000000000008,0.0
2231,22.31,13.217973709106445,0.6339999999999998,0.0
2232,22.32,13.20738410949707,0.628000000000001,0.0
2233,22.33,13.196189880371096,0.6220000000000001,0.0
2234,22.34,13.184383392333984,0.6159999999999991,0.0
2235,22.35,13.171954154968262,0.6100000000000003,0.0
2236,22.36,13.158897399902346,0.6039999999999994,0.0
2237,22.37,13.145203590393065,0.5980000000000005,0.0
2238,22.38,13.130868911743164,0.5919999999999996,0.0
2239,22.39,13.115885734558105,0.5860000000000009,0.0
2240,22.4,13.10025405883789,0.5799999999999998,0.0
2241,22.41,13.08396053314209,0.5739999999999991,0.0
2242,22.42,13.06700611114502,0.5680000000000001,0.0
2243,22.43,13.049386978149414,0.5619999999999992,0.0
2244,22.44,13.031095504760742,0.5560000000000004,0.0
2245,22.45,13.01213264465332,0.5499999999999994,0.0
2246,22.46,12.992490768432615,0.5440000000000007,0.0
2247,22.47,12.972169876098633,0.5379999999999997,0.0
2248,22.48,12.951171875,0.5320000000000009,0.0
2249,22.49,12.92949104309082,0.526,0.0
2250,22.5,12.907127380371096,0.5199999999999989,0.0
2251,22.51,12.884082794189453,0.5140000000000002,0.0
2252,22.52,12.860355377197266,0.5079999999999993,0.0
2253,22.53,12.835947036743164,0.5020000000000004,0.0
2254,22.54,12.810855865478516,0.4959999999999996,0.0
2255,22.55,12.785082817077635,0.4900000000000007,0.0
2256,22.56,12.75862979888916,0.4839999999999998,0.0
2257,22.57,12.73149871826172,0.47800000000000104,0.0
2258,22.58,12.70368766784668,0.472,0.0
2259,22.59,12.675198554992676,0.4659999999999992,0.0
2260,22.6,12.64603328704834,0.4600000000000003,0.0
2261,22.61,12.61619472503662,0.4539999999999994,0.0
2262,22.62,12.585681915283205,0.44800000000000056,0.0
2263,22.63,12.5545015335083,0.4419999999999996,0.0
2264,22.64,12.522652626037598,0.4360000000000008,0.0
2265,22.65,12.490138053894045,0.4299999999999999,0.0
2266,22.66,12.45695686340332,0.4239999999999989,0.0
2267,22.67,12.423115730285645,0.41800000000000015,0.0
